sentences,class
345,หลังเย็บต้องกลับมาตัดไหมด้วยใช่ไหม,แผลต้องมาตัดไหมไหม
346,แผลที่เย็บต้องตัดไหมด้วยใช่ไหม,แผลต้องมาตัดไหมไหม
347,แผลที่เย็บนี่ต้องตัดไหมรึป่าว,แผลต้องมาตัดไหมไหม
348,ต้องกลับมาตัดไหมที่โรงพยาบาลอีกใช่ไหม,แผลต้องมาตัดไหมไหม
349,ต้องกลับมาตัดไหมที่รพอีกใช่ไหม,แผลต้องมาตัดไหมไหม
350,ต้องกลับมาตัดไหมที่รพ.อีกใช่ไหม,แผลต้องมาตัดไหมไหม
351,แผลแบบนี้ต้องกลับมาตัดไหมด้วยใช่ไหม,แผลต้องมาตัดไหมไหม
352,ตัดไหมคลินิกแถวบ้านได้ไหม,ตัดไหมคลิกนิกแถวบ้านได้ไหม
353,ตัดไหมที่คลินิกแถวบ้านได้หรือเปล่า,ตัดไหมคลิกนิกแถวบ้านได้ไหม
354,ตัดไหมคลินิกใกล้บ้านได้ไหม,ตัดไหมคลิกนิกแถวบ้านได้ไหม
355,ตัดไหมที่คลินิกได้ไหม,ตัดไหมคลิกนิกแถวบ้านได้ไหม
356,ตัดไหมที่คลินิกแถว ๆ บ้านได้หรือไม่,ตัดไหมคลิกนิกแถวบ้านได้ไหม
357,ไปคลินิกแถวบ้าน เพื่อไปตัดไหมได้ไม,ตัดไหมคลิกนิกแถวบ้านได้ไหม
358,ตัดไหมที่คลินิกแถวบ้านได้หรือไม่,ตัดไหมคลิกนิกแถวบ้านได้ไหม
359,ในการตัดไหมไปทำที่คลินิกแถวบ้านได้ไม,ตัดไหมคลิกนิกแถวบ้านได้ไหม
360,การตัดไหมไปทำที่คลินิกใกล้บ้านได้หรือเปล่า,ตัดไหมคลิกนิกแถวบ้านได้ไหม
361,ทำการตัดไหมที่คลินิกใกล้บ้านได้ไม,ตัดไหมคลิกนิกแถวบ้านได้ไหม
362,หลังผ่าสามารถลุกหรือนั่งได้เลยไหม,หลังผ่าลุกนั่งได้เลยไหม
363,หลังผ่าตัดเสร็จนั่งได้ไหม,หลังผ่าลุกนั่งได้เลยไหม
